日期,基地,温室,模块,种植床1液位上限距种植床表面距离cm,种植床2液位上限距种植床表面距离cm,最低水温℃,最高水温℃,溶氧mg/L,氨氮mg/L,亚盐mg/L,PH,EC值ms/cm,水温_日均,水温_std,水温_日较差,温室_推断,能耗km/h,最低气温℃,最高气温℃,最低湿度%,最高湿度%,光照时长h,气温_日均,气温_std,气温_日较差,湿度_日均,湿度_std,DLI_approx,光照_峰值,蔬菜_事件数,蔬菜_病害次数,鱼_事件数,鱼_死亡数量,鱼_死亡重量_kg,鱼_病害次数,溶氧_有效,氨氮_有效,亚盐_有效,PH_有效,EC_有效
2025-06-22,辽宁喀左基地,喀左0号棚,喀左0-1,5.0,3.0,23.6,25.4,6.62,0.2,,,,24.587500000000002,0.6002169746572209,1.6999999999999993,喀左0号棚,32.09,18.4,34.4,41.2,84.2,15.7,25.856521739130436,5.310025471727699,15.899999999999999,66.59130434782608,15.135127957790008,27477.0,4684.0,0,0,0,0,0.0,0,1,1,0,0,0
2025-06-23,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,1.0,23.8,25.4,7.37,,,,,24.78333333333333,0.3782268572636743,1.1999999999999993,喀左0号棚,28.92,19.2,36.1,45.7,84.1,15.63,27.554166666666664,5.485433678287332,16.299999999999997,67.27083333333333,13.338899228905243,18144.0,4241.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-06-24,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,1.0,24.3,26.5,,,,,,25.387500000000003,0.7938894234505626,2.1999999999999993,喀左0号棚,31.78,20.8,37.3,46.6,86.7,15.67,28.354166666666668,5.4587070482751585,16.1,68.88333333333334,14.38056172600902,40811.0,4931.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-06-25,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,1.0,25.0,27.0,,,,,,26.0125,0.6995906541209174,2.0,喀左0号棚,31.85,20.7,37.7,40.3,87.1,15.6,28.40833333333333,5.598505504944055,15.899999999999999,67.97083333333333,14.497053699708164,41079.0,4902.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-06-26,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,1.0,20.3,26.4,,,,,,24.441666666666666,1.5198455696404012,5.5,喀左0号棚,26.8,21.9,34.8,49.8,83.8,15.57,27.55416666666667,4.08900753715237,12.200000000000003,69.77083333333333,10.792531336016072,32812.0,5139.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-06-27,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,1.0,23.8,24.3,9.59,,,,,24.075,0.10103629710818492,0.40000000000000213,喀左0号棚,33.65,22.4,26.0,78.7,95.4,15.3,24.099999999999998,0.7059272861515787,3.299999999999997,88.88333333333333,4.61425930013571,11791.0,1813.0,7,2,0,0,0.0,0,1,0,0,0,0
2025-06-28,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,1.0,23.6,24.9,9.64,0.2,0.05,7.75,2.0,24.15833333333333,0.4974239193641129,1.1999999999999993,喀左0号棚,33.0,22.3,32.0,67.7,96.9,15.5,25.708333333333332,2.981458908357152,9.100000000000001,86.3625,9.4665557138451,33838.0,5926.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-06-29,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,1.0,24.3,25.9,8.42,,,,,25.037499999999998,0.5998697775350915,1.5999999999999979,喀左0号棚,33.54,22.4,33.7,64.1,95.2,15.5,26.708333333333332,3.3412717971189085,10.099999999999998,83.3625,9.952462530281974,40435.0,5974.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-06-30,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,1.0,25.1,26.8,7.51,,,,,25.974999999999994,0.6206515393788479,1.6000000000000014,喀左0号棚,33.23,23.5,34.6,58.8,95.7,15.53,27.795833333333338,3.3465752602059053,10.600000000000001,81.29583333333333,11.561735710475693,42248.0,5918.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-01,辽宁喀左基地,喀左0号棚,喀左0-1,1.0,1.0,25.9,26.5,7.47,0.2,0.05,7.4,2.0,26.179166666666664,0.1290321880600165,0.5,喀左0号棚,33.13,23.7,30.0,79.3,96.4,15.57,26.016666666666666,1.5582219211510138,5.600000000000001,92.07916666666667,4.000622781379029,17905.0,3481.0,7,2,0,0,0.0,0,1,1,1,1,1
2025-07-02,辽宁喀左基地,喀左0号棚,喀左0-1,1.0,1.0,25.3,27.2,8.2,,,,,26.229166666666668,0.7202309621842768,1.8999999999999986,喀左0号棚,34.12,22.5,36.1,59.7,97.5,15.57,28.570833333333336,4.496524506648317,12.900000000000002,85.00416666666666,12.267079222002641,36330.0,5033.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-03,辽宁喀左基地,喀左0号棚,喀左0-1,1.0,1.0,26.6,27.3,7.37,,,,,26.975000000000005,0.23496453633119485,0.6999999999999993,喀左0号棚,32.52,25.3,33.9,72.7,97.2,15.4,27.8,2.0248456731316584,6.700000000000003,90.19583333333333,6.463195750211775,24526.0,4298.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-04,辽宁喀左基地,喀左0号棚,喀左0-1,1.0,1.0,26.6,28.6,7.0,,,,,27.5625,0.7701799032260794,2.0,喀左0号棚,31.05,24.5,38.5,58.3,97.9,15.57,30.7,4.647131731867876,13.5,83.19166666666666,13.152595329017345,39085.0,4872.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-05,辽宁喀左基地,喀左0号棚,喀左0-1,1.0,1.0,27.5,28.4,6.31,,0.15,7.56,2.3,28.020833333333332,0.1914400834610021,0.7999999999999972,喀左0号棚,30.8,24.4,35.0,73.1,98.9,15.47,28.287499999999998,1.8965566385777493,7.399999999999999,88.14583333333333,8.341811312432224,19811.0,5741.0,0,0,0,0,0.0,0,1,0,1,1,1
2025-07-06,辽宁喀左基地,喀左0号棚,喀左0-1,1.0,1.0,26.4,28.2,7.36,,,,,27.39166666666667,0.5765679106189969,1.6000000000000014,喀左0号棚,30.94,21.5,35.8,46.9,95.4,15.6,28.741666666666664,4.562429603718713,13.8,77.70833333333333,15.528493076349108,36066.0,4381.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-07,辽宁喀左基地,喀左0号棚,喀左0-1,1.0,1.0,26.1,28.4,,,,,,27.787499999999998,0.4521361336293895,1.6999999999999993,喀左0号棚,31.25,24.5,38.0,48.7,97.5,15.57,30.1375,4.5478761068583795,12.400000000000002,75.25,16.149122783193725,40143.0,5013.0,0,0,1,1,0.8,0,0,0,0,0,0
2025-07-08,辽宁喀左基地,喀左0号棚,喀左0-1,1.0,1.0,26.9,28.0,8.24,0.2,0.01,7.45,2.1,27.520833333333332,0.3719085535749643,1.1000000000000014,喀左0号棚,32.29,23.2,35.4,57.1,93.3,17.23,28.537500000000005,3.602755022201759,11.3,75.50416666666666,10.549544980972193,38125.0,5463.0,7,4,1,1,1.3,0,1,1,1,1,1
2025-07-09,辽宁喀左基地,喀左0号棚,喀左0-1,1.0,1.0,27.1,28.6,7.66,,,,,27.883333333333336,0.5505048188304584,1.5,喀左0号棚,32.05,24.6,37.2,53.8,99.9,15.47,30.150000000000002,4.079011318117828,11.8,79.26666666666667,14.717044162768856,38628.0,5185.0,0,0,1,1,0.7,0,1,0,0,0,0
2025-07-10,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,0.0,27.9,29.3,7.14,,,,,28.587499999999995,0.49016366314392057,1.3000000000000007,喀左0号棚,31.85,26.4,37.5,60.5,93.6,15.43,30.741666666666664,3.38512883391788,10.600000000000001,79.84166666666667,10.498210826400637,35317.0,5856.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-11,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,0.0,28.1,29.6,7.83,,,,,28.912499999999998,0.4648588495446762,1.3000000000000007,喀左0号棚,31.05,25.4,36.2,60.9,93.3,15.43,30.395833333333332,3.535826066454941,10.199999999999996,77.35833333333333,11.376544461693493,41548.0,5591.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-12,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,0.0,28.2,29.8,7.17,0.2,0.01,7.46,2.3,29.04583333333333,0.5155734401830862,1.5,喀左0号棚,30.86,25.7,39.8,52.4,94.9,15.07,31.125,4.587233189334649,13.399999999999999,77.1375,13.299806154602404,40405.0,5218.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-07-13,辽宁喀左基地,喀左0号棚,喀左0-1,0.0,0.0,28.0,29.3,7.7,,,,,28.795833333333334,0.26999871398870706,1.1000000000000014,喀左0号棚,31.14,22.7,33.5,53.2,97.0,15.43,28.533333333333335,2.7417553177156826,9.700000000000003,75.5,15.456929406148772,38304.0,4627.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-14,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,1.0,26.3,28.0,8.64,,,,,27.22083333333333,0.49411466842784124,1.5999999999999979,喀左0号棚,31.22,19.6,34.4,49.7,88.1,15.4,26.858333333333334,4.8059786262066915,14.0,73.0125,11.520210953653004,38643.0,4689.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-15,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,1.0,25.2,27.1,9.56,0.2,0.05,7.55,2.4,25.920833333333334,0.5243878706538598,1.9000000000000021,喀左0号棚,32.03,20.5,25.7,77.0,97.3,15.1,23.308333333333334,1.2304865794563637,4.699999999999999,88.38333333333334,5.710200424581339,11329.0,1977.0,6,2,0,0,0.0,0,1,1,1,1,1
2025-07-16,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,23.4,25.2,11.07,,,,,24.650000000000002,0.29720924166878343,1.0999999999999979,喀左0号棚,33.43,21.6,27.7,75.9,98.3,15.2,24.1875,1.3534870089266955,5.299999999999997,89.01666666666667,6.962019981458126,21678.0,4090.0,0,0,1,1,0.5,0,1,0,0,0,0
2025-07-17,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,24.1,24.9,11.59,,,,,24.5,0.27988092706244405,0.7999999999999972,喀左0号棚,33.94,22.1,29.3,74.7,95.8,15.27,24.987499999999997,2.0658558557330826,6.100000000000001,86.87083333333332,6.3225442641568135,25135.0,4579.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-18,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,24.1,26.2,10.25,,,,,25.133333333333336,0.7851043808875919,2.099999999999998,喀左0号棚,33.82,20.4,34.5,60.1,95.0,15.3,27.225000000000005,4.7312128466176615,13.299999999999997,82.12916666666666,10.32894311980767,38169.0,4681.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-19,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.4,26.7,9.55,0.2,0.01,7.42,2.3,26.09166666666667,0.4872684635347907,1.3000000000000007,喀左0号棚,33.74,22.1,35.0,60.3,97.0,15.13,27.675,3.711833554098747,12.899999999999999,84.16666666666667,10.061215411447842,29961.0,4322.0,6,2,0,0,0.0,0,1,1,1,1,1
2025-07-20,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.9,26.6,8.67,,,,,26.27916666666667,0.14427741410983982,0.6000000000000014,喀左0号棚,33.96,24.0,27.6,90.2,100.0,14.97,25.899999999999995,0.8406346808612332,3.400000000000002,96.82083333333333,2.05912181254264,9188.0,1463.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-21,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.3,27.2,9.07,,,,,26.25,0.706517279807555,1.8999999999999986,喀左0号棚,33.43,21.7,35.9,49.6,98.2,15.2,28.09166666666667,4.544769582229176,13.599999999999998,81.80833333333334,14.67426649690615,36877.0,4645.0,0,0,1,2,1.9,0,1,0,0,0,0
2025-07-22,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.1,27.9,7.69,0.2,0.01,7.46,2.3,27.0625,0.6473101394746315,1.6999999999999993,喀左0号棚,32.9,22.2,37.3,53.1,100.0,15.2,28.75,5.007244751357777,14.499999999999996,78.92083333333333,15.15263946112653,39595.0,4794.0,6,1,1,1,0.25,0,1,1,1,1,1
2025-07-23,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,27.0,28.3,7.54,,,,,27.604166666666668,0.3529390488770291,1.0999999999999979,喀左0号棚,32.65,24.2,35.9,54.6,98.9,15.13,29.2625,3.7103248397770603,11.000000000000004,80.54583333333333,13.270863422257882,37811.0,5038.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-24,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,27.4,28.1,7.62,,,,,27.754166666666663,0.21598450304490727,0.6000000000000014,喀左0号棚,32.93,25.2,33.8,72.7,97.3,14.97,28.266666666666666,2.073175235129813,7.099999999999998,88.89999999999999,6.8752575709326464,29483.0,5510.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-25,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,27.5,28.1,,,,,,27.76666666666667,0.18633899812498234,0.6000000000000014,喀左0号棚,32.97,26.0,32.1,78.0,99.5,14.6,28.55454545454546,1.8482737087561836,5.599999999999998,90.5590909090909,6.814267057959358,23951.0,4317.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-07-26,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,27.3,28.3,,0.2,0.01,7.49,,27.829166666666666,0.36909705890035077,1.0,喀左0号棚,32.57,24.7,34.3,65.4,96.7,14.9,29.133333333333336,3.0996863640625896,8.399999999999999,83.30833333333334,10.254792240162104,36815.0,6063.0,0,0,0,0,0.0,0,0,1,1,1,0
2025-07-27,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,27.6,28.5,,,,,,28.141666666666666,0.3026503299555812,0.8999999999999986,喀左0号棚,32.64,25.2,34.0,70.1,96.2,14.83,29.395833333333332,2.592051820255315,8.500000000000004,86.625,8.284033337290074,30404.0,6421.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-07-28,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,27.8,28.9,,,,,,28.354166666666668,0.34031745800387986,0.9000000000000021,喀左0号棚,32.71,26.6,35.7,63.4,98.0,14.6,29.570833333333336,2.744916387109491,7.900000000000002,86.16666666666667,11.004569757857666,34881.0,5175.0,0,0,1,1,0.65,0,0,0,0,0,0
2025-07-29,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,27.5,28.5,7.5,0.2,0.05,7.27,2.5,27.9375,0.2884043746778701,1.0,喀左0号棚,32.71,25.2,28.8,88.5,99.7,14.57,26.620833333333337,0.7251316930201176,3.1999999999999993,94.47500000000001,3.008910378636537,13399.0,2036.0,6,2,0,0,0.0,0,1,1,1,1,1
2025-07-30,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.9,28.1,8.34,,,,,27.470833333333335,0.3888864087222501,1.2000000000000028,喀左0号棚,33.1,23.0,32.5,54.6,98.8,14.9,27.395833333333332,3.2258692842223,8.899999999999999,83.77916666666667,13.105150996416977,36115.0,4465.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-07-31,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.4,27.5,9.29,,,,,27.041666666666668,0.33281209246193066,1.0,喀左0号棚,32.35,21.7,34.0,57.3,92.6,14.77,26.733333333333334,4.019293746695086,11.8,81.39166666666667,10.503369168456802,34214.0,6294.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-01,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.0,27.6,8.8,,,,,26.858333333333334,0.5685630034471897,1.6000000000000014,喀左0号棚,31.82,21.0,36.1,57.7,93.2,14.83,27.837500000000002,5.063826986578431,14.7,80.99583333333332,11.5005970557571,38050.0,4658.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-02,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.7,28.1,8.6,0.2,0.05,7.4,2.5,27.458333333333332,0.5073761479962926,1.4000000000000021,喀左0号棚,31.45,23.5,35.9,60.4,94.9,14.77,29.07916666666667,4.141656187109478,12.0,80.65833333333333,11.910496654445419,40211.0,5338.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-08-03,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.4,27.9,7.91,,,,,27.479166666666668,0.32401024503692627,1.1999999999999993,喀左0号棚,32.53,24.7,32.6,74.3,96.9,14.67,27.72083333333333,2.1124589082131013,7.299999999999997,89.35000000000001,5.569709747075398,32694.0,5659.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-04,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.7,27.9,8.8,,,,,27.320833333333336,0.4212868843067498,1.1999999999999993,喀左0号棚,32.6,22.9,34.6,57.8,93.0,14.63,27.8625,3.4145293111447534,11.299999999999997,79.99583333333334,10.066714093431328,40120.0,6064.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-05,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.9,27.7,7.36,0.2,0.005,7.46,2.5,27.370833333333334,0.24062274529968183,0.6999999999999993,喀左0号棚,32.28,23.9,32.7,74.2,97.9,14.33,27.254166666666663,2.4681266793978693,7.199999999999999,89.08749999999999,7.363497385753593,26575.0,4260.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-08-06,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.6,28.1,8.28,,,,,27.308333333333337,0.44433158289227626,1.4000000000000021,喀左0号棚,30.59,23.7,34.7,71.4,97.8,14.63,27.662499999999998,3.6468950834922578,10.400000000000002,88.97916666666667,8.259135304147902,38250.0,5795.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-07,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.5,27.9,8.55,,,,,27.22083333333333,0.44251098542547185,1.3999999999999986,喀左0号棚,30.19,21.9,34.9,52.3,93.7,14.67,27.53333333333333,4.135382556534387,12.5,78.55,12.715312291354337,37263.0,4805.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-08,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.3,27.3,8.77,,,,,26.662500000000005,0.23418742493994002,1.0,喀左0号棚,31.1,22.3,32.6,67.6,96.0,14.4,25.741666666666664,2.5367164909692916,8.100000000000001,87.12916666666668,7.257494928616133,19590.0,3726.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-09,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.8,27.2,8.97,0.2,0.01,7.37,2.6,26.520833333333332,0.46366220342927367,1.3000000000000007,喀左0号棚,32.92,21.1,34.1,54.2,96.5,14.57,27.09166666666667,3.993006038340316,12.100000000000001,80.16250000000001,13.519856153697297,39094.0,5025.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-08-10,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.1,26.9,8.42,,,,,26.116666666666664,0.5814254514170805,1.6000000000000014,喀左0号棚,31.62,18.7,36.6,44.8,89.0,14.53,27.120833333333334,6.008326109565699,17.5,73.16666666666667,14.686407169745621,38176.0,4819.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-11,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.0,27.3,8.12,,,,,26.662499999999998,0.45075168699998597,1.3000000000000007,喀左0号棚,30.94,23.0,34.6,52.3,94.4,14.4,28.166666666666668,3.8305424623094244,10.599999999999998,75.77083333333333,14.604607696621713,39298.0,5703.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-12,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.7,27.3,7.42,0.2,0.01,7.53,2.6,26.5125,0.38113044573566535,1.5,喀左0号棚,28.89,22.3,36.0,59.1,96.7,13.97,27.399999999999995,3.862425835318179,12.899999999999999,82.27499999999999,11.008831681881597,35337.0,5812.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-08-13,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.1,27.3,8.07,,,,,26.604166666666668,0.4178109287970124,1.1999999999999993,喀左0号棚,29.82,21.3,33.8,68.0,99.7,14.33,26.958333333333332,3.1088471425201267,11.899999999999999,87.25,9.870283683866436,31422.0,5977.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-14,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.3,26.9,8.82,,,,,26.241666666666664,0.5499368650632139,1.5999999999999979,喀左0号棚,29.76,19.1,36.0,46.5,91.6,14.3,26.575,5.369920080100511,16.3,76.85833333333333,13.157568058810192,36515.0,5461.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-15,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.7,27.2,7.5,,,,,26.491666666666664,0.486412604917083,1.3999999999999986,喀左0号棚,30.41,21.8,34.4,63.8,92.7,14.23,27.416666666666668,3.894511807944896,11.600000000000001,80.52916666666665,9.466100885381595,42693.0,6252.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-16,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.4,27.5,9.4,,,,,26.920833333333334,0.3639816463626825,1.1000000000000014,喀左0号棚,30.23,24.2,34.1,67.2,94.8,14.23,27.558333333333334,2.798647987074393,8.5,86.56666666666666,7.653630220722422,31628.0,4655.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-17,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.3,27.6,,,,,,26.975000000000005,0.4002603319507614,1.2000000000000028,喀左0号棚,29.49,22.9,33.4,62.2,93.6,14.27,27.058333333333334,3.5387046437299,10.300000000000004,80.73333333333333,10.756419272023361,41871.0,5325.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-08-18,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.0,27.4,8.2,,,,,26.712500000000002,0.46396165430633024,1.3000000000000007,喀左0号棚,31.78,21.0,34.8,60.3,94.0,14.17,26.958333333333332,4.394591056691801,13.700000000000003,81.82083333333333,9.711332691185534,38827.0,6210.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-19,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.3,27.0,7.45,0.2,0.05,7.47,,26.67083333333333,0.23359360484016256,0.6999999999999993,喀左0号棚,30.67,22.6,31.5,74.7,97.3,13.77,26.55,2.562388208943628,8.100000000000001,89.5125,5.715790445482292,20141.0,4091.0,0,0,0,0,0.0,0,1,1,1,1,0
2025-08-20,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.4,27.0,8.15,,,,,26.679166666666664,0.1632461502013309,0.5,喀左0号棚,30.19,24.6,29.9,81.1,98.4,13.97,26.74166666666667,1.5424322423439616,5.099999999999998,92.61666666666667,5.372124553863417,22748.0,4928.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-21,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.3,27.3,8.02,,,,,26.787500000000005,0.3733993617205758,1.0,喀左0号棚,30.17,24.7,32.8,77.2,99.2,13.83,27.7625,2.499301985888594,7.399999999999999,91.50833333333333,7.494437752241472,26419.0,6033.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-22,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.8,28.2,7.3,,,,,27.4375,0.5072905971925756,1.3999999999999986,喀左0号棚,31.22,23.8,36.6,61.8,99.8,13.97,29.09166666666667,4.0195269898611485,12.100000000000001,85.72500000000001,11.371061589256591,43743.0,6017.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-23,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,26.5,27.6,7.25,,,,,26.916666666666668,0.26404965862924773,1.0,喀左0号棚,29.69,23.3,31.9,65.6,93.5,13.77,25.679166666666664,2.2381128893680846,8.5,84.8,7.1463277282811495,21921.0,4695.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-24,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.8,26.7,,,,,,26.3125,0.24717149916606543,0.7000000000000028,喀左0号棚,30.5,22.6,31.3,65.8,95.8,13.6,26.045833333333334,2.4632260632936003,7.899999999999999,85.75833333333333,9.273794470921214,39438.0,5681.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-08-25,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.6,26.8,7.83,,,,,26.2,0.3511884584284244,1.0999999999999979,喀左0号棚,31.25,21.6,32.3,63.5,95.7,13.77,25.899999999999995,3.3149912015971723,9.999999999999996,84.22916666666667,10.635924938883104,30536.0,5916.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-26,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.1,26.5,,0.2,0.01,7.4,,25.895833333333332,0.4513675208617571,1.3999999999999986,喀左0号棚,31.38,19.7,33.8,57.7,92.8,13.77,25.675,4.553592903777558,13.999999999999996,80.42083333333333,11.17124206637541,44687.0,6576.0,0,0,0,0,0.0,0,0,1,1,1,0
2025-08-27,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,25.0,26.0,8.58,,,,,25.395833333333332,0.23359360484016278,0.8999999999999986,喀左0号棚,30.56,21.6,28.1,77.9,97.7,13.2,23.808333333333337,1.58506484269747,5.899999999999999,89.91250000000001,5.070610786680438,13483.0,3842.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-28,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,24.2,25.0,8.85,,,,,24.6125,0.1589352593563385,0.6999999999999993,喀左0号棚,30.28,20.8,27.7,81.2,99.1,13.33,23.15416666666667,1.501104917126788,4.799999999999997,93.82083333333333,4.574110037907798,21779.0,7952.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-29,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,23.4,25.0,7.45,,,,,24.170833333333334,0.3372427002751711,1.1999999999999993,喀左0号棚,31.8,20.6,31.5,73.8,98.5,13.57,24.695833333333336,3.499937995482523,10.2,89.51666666666665,7.3226626911861015,34041.0,6772.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-30,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,23.7,24.6,8.23,,,,,24.162500000000005,0.31066125710597847,0.9000000000000021,喀左0号棚,34.84,21.3,31.0,74.2,97.0,13.57,24.333333333333332,2.729570580797565,9.400000000000002,91.63333333333333,6.088354092491299,23678.0,3625.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-31,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,24.1,25.2,,,,,,24.575,0.4033712103426981,1.0999999999999979,喀左0号棚,35.18,22.0,32.5,69.2,98.8,13.53,25.229166666666668,3.085109285836655,9.5,90.49166666666667,8.557740972684064,36625.0,8449.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-01,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,24.1,25.7,,,,,2.75,24.925,0.5068283733178324,1.5,喀左0号棚,35.0,19.7,35.9,44.2,96.0,13.57,25.691666666666666,5.29244088824387,15.700000000000003,78.6125,16.591848211797664,42996.0,6265.0,0,0,0,0,0.0,0,0,0,0,0,1
2025-09-02,辽宁喀左基地,喀左0号棚,喀左0-1,2.0,3.0,23.8,25.0,,0.2,0.1,7.58,,24.495833333333334,0.39420718607802574,1.1999999999999993,喀左0号棚,34.29,16.9,33.4,62.3,92.2,13.47,23.920833333333334,4.745083347236614,13.2,81.63333333333333,7.564867627541291,16013.0,4846.0,0,0,0,0,0.0,0,0,1,1,1,0
